initial_cutloss_pct,breakeven_trigger_pct,breakeven_lock_pct,atr_multiplier,min_dollar_vol,freeze_days,trade_count,win_rate_pct,sum_return_pct,profit_factor,max_drawdown_pct
0.03,0.08,0.02,2.5,1000000.0,10,4200,26.761904761904766,4889.204625074178,1.5173498803513774,-1125.2213096430605
0.03,0.08,0.02,2.5,1000000.0,20,3634,27.490368739680793,4437.963179449817,1.5530695735907278,-932.2423578653107
0.03,0.08,0.02,2.5,1000000.0,30,3285,27.09284627092846,3819.4723996749703,1.5247098968946635,-900.3738193831153
0.03,0.08,0.02,2.5,5000000.0,0,5318,25.122226400902598,4535.221562225614,1.3746834510780501,-1896.8538027452867
0.03,0.08,0.02,2.5,5000000.0,10,3999,26.481620405101275,4328.090279894313,1.486727516907836,-1341.2191978406024
0.03,0.08,0.02,2.5,5000000.0,20,3464,27.280600461893766,4088.277596017581,1.5407010839579869,-1166.9826803371154
0.03,0.08,0.02,2.5,5000000.0,30,3137,26.93656359579216,3729.171247840837,1.542801824951705,-1037.0249631616452
0.03,0.08,0.02,3.0,500000.0,0,5361,25.331094944972953,6473.786830272268,1.5190248708257985,-1770.0778387914756
0.03,0.08,0.02,3.0,500000.0,10,4075,26.429447852760735,5295.602906728036,1.5672321696370408,-1195.4211955384276
0.03,0.08,0.02,3.0,500000.0,20,3536,27.319004524886875,5007.7382477557085,1.6305325841737814,-1063.555988274572
0.03,0.08,0.02,3.0,500000.0,30,3218,26.724673710379115,4177.85037772039,1.5738321367646144,-967.6637699475018
0.03,0.08,0.02,3.0,1000000.0,0,5327,25.24873287028346,5800.041469519113,1.4681900012114035,-1873.7350569021924
0.03,0.08,0.02,3.0,1000000.0,10,4053,26.350851221317544,4716.262654030263,1.5080430977093946,-1325.1648007967874
0.03,0.08,0.02,3.0,1000000.0,20,3513,27.09934528892684,4393.1403662437115,1.556033880267225,-1187.9711653952477
0.03,0.08,0.02,3.0,1000000.0,30,3198,26.454033771106943,3507.832010518013,1.4841518132716205,-1100.6948527443062
0.03,0.08,0.02,3.0,5000000.0,0,5066,24.99013028030004,4701.780006807801,1.4022191294446553,-2059.249353796118
0.03,0.08,0.02,3.0,5000000.0,10,3855,26.173800259403375,4179.59508198637,1.4787861263864601,-1503.4384913090503
0.03,0.08,0.02,3.0,5000000.0,20,3346,26.957561267184698,3975.234050167728,1.5338551279983852,-1391.6194146752862
0.03,0.08,0.02,3.0,5000000.0,30,3054,26.457105435494434,3512.6967253949624,1.513991824037642,-1225.2261729138843
0.03,0.1,0.01,1.5,500000.0,0,6702,26.902417188898838,5020.573043228393,1.357002564852753,-1152.928159423249
0.03,0.1,0.01,1.5,500000.0,10,4849,28.418230563002684,4465.516072234114,1.4520075350354196,-673.755323143637
0.03,0.1,0.01,1.5,500000.0,20,4095,29.20634920634921,4250.132100450571,1.518617012968707,-506.853471413543
